user_id,final_page,date,device,sex
172616,home_page,2015-04-20,Desktop,Female
631318,home_page,2015-04-08,Mobile,Female
575685,search_page,2015-01-28,Mobile,Male
834084,home_page,2015-03-18,Desktop,Female
219676,home_page,2015-03-08,Desktop,Male
781904,home_page,2015-02-06,Desktop,Male
746406,home_page,2015-01-09,Desktop,Female
205789,home_page,2015-03-09,Desktop,Male
880841,home_page,2015-01-01,Desktop,Male
180847,home_page,2015-04-25,Desktop,Female
622416,search_page,2015-01-11,Desktop,Male
213256,search_page,2015-01-18,Desktop,Male
657926,search_page,2015-04-18,Mobile,Male
933404,payment_page,2015-02-16,Desktop,Male
449107,search_page,2015-03-02,Desktop,Female
415270,search_page,2015-03-04,Desktop,Male
526229,payment_page,2015-01-09,Desktop,Female
483534,search_page,2015-01-18,Desktop,Male
540964,search_page,2015-04-07,Desktop,Female
333548,payment_page,2015-02-03,Desktop,Male
70480,search_page,2015-03-03,Desktop,Male
986844,search_page,2015-04-10,Desktop,Male
479944,home_page,2015-01-09,Desktop,Male
291773,search_page,2015-03-22,Desktop,Male
395125,home_page,2015-03-31,Desktop,Male
107770,home_page,2015-01-20,Desktop,Male
454111,search_page,2015-01-06,Desktop,Male
176164,home_page,2015-02-20,Desktop,Male
595454,payment_page,2015-02-15,Mobile,Female
315452,search_page,2015-01-03,Desktop,Female
633600,home_page,2015-03-04,Desktop,Male
149795,home_page,2015-01-23,Desktop,Female
217678,home_page,2015-04-29,Desktop,Female
620612,home_page,2015-01-09,Desktop,Female
392679,home_page,2015-01-21,Desktop,Male
168351,home_page,2015-01-26,Desktop,Female
916061,search_page,2015-01-12,Desktop,Female
612253,home_page,2015-04-06,Desktop,Female
446978,home_page,2015-03-12,Mobile,Female
766389,home_page,2015-04-07,Mobile,Male
199132,home_page,2015-03-17,Desktop,Male
934734,search_page,2015-02-09,Mobile,Female
968791,home_page,2015-03-03,Desktop,Female
218912,search_page,2015-02-06,Desktop,Male
46777,home_page,2015-04-23,Desktop,Male
348973,home_page,2015-02-02,Desktop,Male
743944,home_page,2015-04-08,Mobile,Male
613845,home_page,2015-01-11,Desktop,Male
921454,home_page,2015-04-17,Mobile,Female
888821,search_page,2015-04-16,Desktop,Female
817704,home_page,2015-02-24,Desktop,Male
488518,home_page,2015-04-07,Desktop,Male
896482,search_page,2015-02-23,Mobile,Male
478893,search_page,2015-02-24,Mobile,Female
23693,payment_page,2015-01-24,Desktop,Female
720129,home_page,2015-03-26,Mobile,Male
747878,home_page,2015-01-09,Mobile,Male
395794,home_page,2015-02-26,Desktop,Male
990703,search_page,2015-04-30,Desktop,Male
603584,home_page,2015-03-14,Mobile,Male
465714,search_page,2015-01-19,Mobile,Male
713424,home_page,2015-03-23,Desktop,Female
303387,search_page,2015-02-14,Mobile,Male
924579,search_page,2015-01-13,Mobile,Female
956482,home_page,2015-03-04,Desktop,Male
391876,home_page,2015-02-01,Desktop,Male
287684,home_page,2015-04-12,Desktop,Female
734690,home_page,2015-03-05,Desktop,Female
929419,home_page,2015-04-19,Mobile,Female
822746,search_page,2015-03-12,Desktop,Female
69481,home_page,2015-04-08,Desktop,Male
832036,home_page,2015-01-20,Mobile,Male
749539,search_page,2015-01-14,Mobile,Female
520156,home_page,2015-04-26,Desktop,Female
84534,search_page,2015-02-26,Mobile,Female
607999,home_page,2015-04-30,Mobile,Male
580835,home_page,2015-04-06,Desktop,Male
696442,search_page,2015-01-25,Mobile,Male
299429,home_page,2015-04-28,Mobile,Female
445012,home_page,2015-02-10,Desktop,Male
716233,search_page,2015-01-20,Desktop,Female
286456,search_page,2015-02-26,Desktop,Female
531071,home_page,2015-04-20,Desktop,Female
162295,home_page,2015-04-02,Desktop,Female
358437,home_page,2015-01-19,Desktop,Male
524912,search_page,2015-04-19,Mobile,Male
979410,search_page,2015-03-17,Desktop,Male
884867,home_page,2015-01-02,Desktop,Male
388835,search_page,2015-02-26,Desktop,Male
352235,home_page,2015-03-28,Mobile,Female
410920,search_page,2015-04-23,Desktop,Male
679719,home_page,2015-04-12,Desktop,Female
152604,search_page,2015-02-28,Mobile,Male
277304,search_page,2015-01-18,Mobile,Female
340289,search_page,2015-02-03,Desktop,Female
525251,home_page,2015-01-26,Desktop,Female
314961,home_page,2015-03-08,Mobile,Female
725307,search_page,2015-01-11,Mobile,Female
39717,home_page,2015-01-03,Desktop,Male
547097,home_page,2015-02-17,Desktop,Female
818711,search_page,2015-03-10,Desktop,Female
55166,search_page,2015-02-25,Desktop,Female
425112,payment_page,2015-02-03,Mobile,Female
394109,search_page,2015-01-10,Desktop,Female
475303,payment_page,2015-02-14,Desktop,Male
996343,search_page,2015-03-17,Desktop,Female
127940,search_page,2015-03-13,Desktop,Male
931750,home_page,2015-03-18,Mobile,Male
356518,home_page,2015-03-09,Mobile,Male
556106,home_page,2015-04-03,Desktop,Female
376734,search_page,2015-01-29,Desktop,Female
604834,search_page,2015-01-08,Desktop,Male
677611,search_page,2015-04-01,Desktop,Female
932813,payment_page,2015-01-26,Mobile,Male
806976,search_page,2015-03-20,Desktop,Male
691533,home_page,2015-04-21,Desktop,Female
314579,home_page,2015-01-20,Desktop,Female
391823,home_page,2015-03-04,Mobile,Female
226608,search_page,2015-01-07,Desktop,Female
755140,search_page,2015-04-28,Desktop,Male
782488,search_page,2015-02-11,Desktop,Female
618481,payment_page,2015-03-15,Mobile,Male
774846,home_page,2015-03-22,Desktop,Male
887078,home_page,2015-04-04,Desktop,Female
290701,payment_page,2015-02-20,Mobile,Male
895644,search_page,2015-01-01,Desktop,Female
910195,home_page,2015-04-19,Mobile,Female
14364,search_page,2015-04-12,Desktop,Male
117648,home_page,2015-04-07,Mobile,Male
964404,home_page,2015-04-13,Desktop,Male
712830,payment_page,2015-01-23,Desktop,Male
201357,home_page,2015-01-22,Mobile,Female
909393,home_page,2015-02-23,Desktop,Female
203817,search_page,2015-02-03,Desktop,Female
319437,search_page,2015-02-22,Mobile,Male
531999,search_page,2015-01-23,Desktop,Male
562043,search_page,2015-04-24,Desktop,Male
873345,home_page,2015-03-02,Mobile,Female
975504,search_page,2015-04-04,Desktop,Female
719207,home_page,2015-03-14,Mobile,Female
968765,search_page,2015-01-31,Mobile,Male
526664,home_page,2015-03-14,Mobile,Female
5669,search_page,2015-01-31,Mobile,Male
263546,home_page,2015-03-11,Desktop,Male
74846,home_page,2015-01-21,Desktop,Female
711528,search_page,2015-03-06,Desktop,Male
771804,search_page,2015-03-19,Desktop,Female
133162,home_page,2015-02-17,Desktop,Male
349600,home_page,2015-04-12,Mobile,Male
949391,search_page,2015-01-20,Desktop,Male
650544,home_page,2015-03-30,Desktop,Female
69396,home_page,2015-04-28,Mobile,Male
319734,home_page,2015-03-29,Desktop,Female
815703,home_page,2015-02-15,Desktop,Male
206695,home_page,2015-03-19,Mobile,Female
498497,search_page,2015-01-14,Desktop,Female
639615,home_page,2015-03-31,Desktop,Male
331670,home_page,2015-03-22,Desktop,Female
494615,search_page,2015-03-10,Desktop,Female
445665,home_page,2015-01-26,Desktop,Female
642412,search_page,2015-02-16,Mobile,Male
867123,search_page,2015-04-30,Desktop,Female
195181,home_page,2015-03-03,Desktop,Female
598166,home_page,2015-02-18,Desktop,Male
944598,home_page,2015-03-07,Mobile,Male
350877,search_page,2015-01-06,Mobile,Male
178409,payment_page,2015-01-30,Mobile,Female
836337,search_page,2015-03-29,Desktop,Male
851320,home_page,2015-03-08,Desktop,Male
218178,payment_page,2015-01-12,Mobile,Male
755156,home_page,2015-02-27,Desktop,Female
770839,home_page,2015-03-02,Desktop,Male
223626,home_page,2015-01-18,Desktop,Female
245739,home_page,2015-03-10,Desktop,Female
626364,home_page,2015-01-31,Mobile,Male
465356,search_page,2015-02-11,Mobile,Female
661032,home_page,2015-03-03,Desktop,Female
264622,search_page,2015-02-20,Mobile,Male
308428,search_page,2015-01-24,Desktop,Female
903654,search_page,2015-01-31,Desktop,Male
579094,home_page,2015-03-24,Mobile,Male
518239,home_page,2015-01-17,Mobile,Male
410492,home_page,2015-04-22,Desktop,Female
942134,payment_page,2015-02-08,Desktop,Male
961130,search_page,2015-02-15,Mobile,Female
485041,search_page,2015-03-15,Desktop,Male
766893,home_page,2015-01-07,Mobile,Male
807770,search_page,2015-02-20,Mobile,Female
498397,search_page,2015-01-24,Desktop,Male
301930,search_page,2015-01-21,Mobile,Male
902332,home_page,2015-04-02,Mobile,Male
526756,payment_page,2015-02-07,Mobile,Male
305754,search_page,2015-02-13,Desktop,Male
722204,home_page,2015-04-29,Desktop,Male
982876,home_page,2015-04-01,Desktop,Female
366243,home_page,2015-02-14,Desktop,Male
809783,home_page,2015-04-15,Desktop,Female
619632,home_page,2015-02-04,Mobile,Female
67515,home_page,2015-03-17,Mobile,Female
46992,search_page,2015-04-29,Desktop,Male
838572,payment_page,2015-01-04,Desktop,Female
39994,search_page,2015-01-15,Mobile,Female
647322,search_page,2015-03-11,Desktop,Male
394646,home_page,2015-02-20,Desktop,Female
427329,home_page,2015-01-28,Desktop,Male
140047,search_page,2015-03-11,Mobile,Male
690274,home_page,2015-01-09,Desktop,Female
376069,payment_page,2015-02-15,Mobile,Female
247345,home_page,2015-03-26,Desktop,Male
470654,home_page,2015-01-05,Desktop,Female
79284,search_page,2015-02-11,Desktop,Male
467903,search_page,2015-02-08,Desktop,Male
433140,home_page,2015-04-09,Mobile,Female
317273,home_page,2015-04-19,Mobile,Male
956600,search_page,2015-02-26,Desktop,Female
758110,home_page,2015-04-09,Mobile,Female
917768,home_page,2015-01-27,Desktop,Male
647774,search_page,2015-03-27,Desktop,Male
491260,home_page,2015-03-15,Mobile,Male
99044,search_page,2015-03-02,Mobile,Male
311292,search_page,2015-01-16,Mobile,Male
579846,search_page,2015-02-09,Desktop,Female
739942,search_page,2015-02-18,Desktop,Female
557327,payment_page,2015-02-27,Desktop,Female
538431,search_page,2015-02-10,Mobile,Male
184463,home_page,2015-04-02,Desktop,Male
30822,home_page,2015-04-13,Desktop,Female
938184,search_page,2015-03-03,Desktop,Male
494099,home_page,2015-04-21,Desktop,Female
214773,home_page,2015-03-23,Desktop,Male
245080,home_page,2015-02-05,Mobile,Male
265720,home_page,2015-03-08,Mobile,Female
689281,search_page,2015-02-12,Desktop,Male
338248,search_page,2015-01-23,Mobile,Female
138426,search_page,2015-02-05,Mobile,Female
366945,payment_page,2015-02-12,Desktop,Male
210007,search_page,2015-01-07,Desktop,Male
569796,home_page,2015-03-10,Mobile,Male
460075,search_page,2015-03-16,Desktop,Female
821000,home_page,2015-03-07,Desktop,Male
395954,search_page,2015-01-16,Mobile,Female
599866,home_page,2015-01-18,Desktop,Male
729167,home_page,2015-03-23,Desktop,Female
54725,home_page,2015-04-25,Mobile,Male
30498,home_page,2015-02-14,Mobile,Male
286875,search_page,2015-01-07,Mobile,Male
977124,payment_page,2015-01-22,Desktop,Male
654748,search_page,2015-04-30,Desktop,Male
275982,search_page,2015-01-17,Mobile,Male
201678,home_page,2015-01-31,Mobile,Female
978937,home_page,2015-04-02,Desktop,Female
157734,home_page,2015-03-14,Desktop,Female
696843,search_page,2015-02-27,Mobile,Female
312666,home_page,2015-02-14,Desktop,Female
543314,payment_page,2015-01-21,Mobile,Female
669579,home_page,2015-04-12,Mobile,Male
128575,search_page,2015-02-15,Desktop,Male
500130,search_page,2015-02-24,Mobile,Male
238965,home_page,2015-04-27,Mobile,Female
556579,home_page,2015-03-13,Mobile,Female
241643,home_page,2015-03-07,Mobile,Male
48541,payment_page,2015-02-19,Desktop,Female
77082,home_page,2015-01-24,Desktop,Female
372699,search_page,2015-02-18,Mobile,Female
380430,search_page,2015-01-15,Mobile,Female
902163,home_page,2015-01-11,Desktop,Female
545405,search_page,2015-01-18,Mobile,Male
351026,home_page,2015-04-16,Mobile,Female
161350,home_page,2015-02-03,Desktop,Male
243888,search_page,2015-04-26,Desktop,Female
576317,search_page,2015-03-29,Desktop,Male
236512,search_page,2015-02-19,Desktop,Male
722941,search_page,2015-02-04,Mobile,Female
220588,search_page,2015-01-19,Desktop,Male
873703,search_page,2015-03-21,Desktop,Male
764874,home_page,2015-01-12,Desktop,Male
223412,search_page,2015-03-09,Desktop,Female
447642,search_page,2015-01-12,Desktop,Male
938260,search_page,2015-02-08,Mobile,Female
558944,search_page,2015-03-23,Desktop,Male
123807,home_page,2015-01-22,Desktop,Female
65678,search_page,2015-01-19,Mobile,Male
940769,home_page,2015-02-19,Desktop,Female
431037,home_page,2015-03-25,Mobile,Female
57357,search_page,2015-04-17,Desktop,Male
515129,search_page,2015-03-28,Desktop,Male
839676,search_page,2015-04-17,Desktop,Male
150884,home_page,2015-01-09,Mobile,Female
471229,search_page,2015-01-26,Mobile,Female
904987,home_page,2015-02-13,Desktop,Male
770689,home_page,2015-03-20,Desktop,Male
452914,home_page,2015-04-24,Desktop,Male
651387,home_page,2015-04-04,Desktop,Male
352392,home_page,2015-02-22,Desktop,Female
985950,search_page,2015-01-19,Mobile,Male
733451,home_page,2015-03-12,Desktop,Male
462218,search_page,2015-01-08,Desktop,Female
988075,home_page,2015-04-14,Desktop,Male
154087,search_page,2015-01-21,Desktop,Female
660026,home_page,2015-04-28,Mobile,Male
6832,home_page,2015-03-16,Desktop,Male
608238,payment_page,2015-01-29,Mobile,Female
390116,search_page,2015-03-02,Desktop,Male
610026,home_page,2015-01-19,Mobile,Male
846841,home_page,2015-04-30,Desktop,Female
471761,search_page,2015-02-01,Mobile,Male
23908,home_page,2015-04-03,Mobile,Female
765193,search_page,2015-02-16,Desktop,Male
509990,search_page,2015-02-17,Mobile,Male
783472,search_page,2015-03-02,Desktop,Female
409780,home_page,2015-03-05,Desktop,Female
96923,search_page,2015-01-17,Mobile,Female
621021,search_page,2015-02-05,Desktop,Male
732565,home_page,2015-04-29,Desktop,Female
135080,home_page,2015-03-15,Desktop,Female
686666,home_page,2015-01-23,Mobile,Male
231618,search_page,2015-02-12,Mobile,Male
138537,search_page,2015-04-09,Desktop,Female
968219,home_page,2015-03-01,Desktop,Female
855919,search_page,2015-04-29,Desktop,Female
356303,search_page,2015-02-04,Mobile,Female
276994,search_page,2015-02-21,Desktop,Male
240754,payment_page,2015-02-11,Desktop,Female
944572,search_page,2015-04-15,Desktop,Female
745762,home_page,2015-04-27,Mobile,Male
466024,search_page,2015-01-22,Desktop,Male
200725,home_page,2015-03-18,Mobile,Male
469529,search_page,2015-03-29,Mobile,Male
173792,search_page,2015-04-17,Desktop,Male
636843,search_page,2015-03-04,Desktop,Female
707879,home_page,2015-04-19,Desktop,Female
365800,search_page,2015-02-15,Desktop,Male
592504,home_page,2015-04-10,Mobile,Female
670068,search_page,2015-01-24,Desktop,Male
265354,search_page,2015-04-15,Desktop,Female
296252,home_page,2015-01-30,Desktop,Male
690918,search_page,2015-04-04,Desktop,Female
265636,search_page,2015-01-05,Mobile,Female
323103,search_page,2015-03-31,Desktop,Male
224755,home_page,2015-01-01,Mobile,Female
710599,search_page,2015-01-26,Mobile,Male
26348,home_page,2015-01-27,Desktop,Male
91889,payment_page,2015-01-31,Desktop,Male
157289,search_page,2015-01-18,Desktop,Female
225610,home_page,2015-01-21,Desktop,Male
539180,home_page,2015-01-09,Desktop,Female
330623,home_page,2015-04-14,Desktop,Female
388316,search_page,2015-03-09,Desktop,Male
911919,search_page,2015-04-07,Desktop,Male
66178,search_page,2015-04-23,Desktop,Female
313315,home_page,2015-04-15,Mobile,Female
881664,home_page,2015-04-09,Mobile,Male
833006,search_page,2015-02-22,Desktop,Female
390360,search_page,2015-02-23,Mobile,Male
49228,search_page,2015-01-04,Mobile,Female
124856,search_page,2015-03-30,Desktop,Female
489561,payment_page,2015-02-17,Mobile,Male
117390,home_page,2015-01-18,Mobile,Male
420044,search_page,2015-01-15,Mobile,Male
168190,search_page,2015-03-27,Desktop,Male
601519,home_page,2015-02-20,Desktop,Male
985067,search_page,2015-01-29,Desktop,Female
279680,home_page,2015-01-03,Desktop,Female
824386,home_page,2015-04-04,Desktop,Male
611885,search_page,2015-03-06,Desktop,Male
956463,home_page,2015-02-15,Mobile,Female
189720,search_page,2015-02-02,Desktop,Female
955280,home_page,2015-01-02,Desktop,Female
643357,payment_page,2015-02-02,Desktop,Female
233711,home_page,2015-01-04,Desktop,Female
639103,payment_page,2015-02-28,Mobile,Female
940066,home_page,2015-02-28,Desktop,Female
132032,search_page,2015-04-02,Desktop,Female
867464,home_page,2015-04-08,Desktop,Male
91367,payment_page,2015-01-25,Mobile,Female
491512,home_page,2015-03-29,Mobile,Male
16712,search_page,2015-01-07,Desktop,Female
6772,search_page,2015-02-26,Desktop,Female
440891,home_page,2015-02-24,Desktop,Male
773292,home_page,2015-03-21,Mobile,Female
379335,search_page,2015-01-11,Desktop,Female
733685,search_page,2015-03-31,Desktop,Male
518291,home_page,2015-01-09,Desktop,Female
666540,home_page,2015-02-12,Desktop,Female
633947,search_page,2015-03-27,Desktop,Male
760416,home_page,2015-03-18,Desktop,Female
623235,home_page,2015-01-02,Mobile,Male
567509,search_page,2015-02-12,Mobile,Male
31046,search_page,2015-01-13,Desktop,Female
661249,home_page,2015-04-29,Desktop,Female
381280,search_page,2015-03-07,Mobile,Female
568533,search_page,2015-01-24,Mobile,Male
440022,home_page,2015-02-19,Desktop,Female
878738,home_page,2015-03-22,Mobile,Male
662642,search_page,2015-03-25,Desktop,Female
841028,home_page,2015-02-13,Desktop,Female
465264,home_page,2015-01-10,Desktop,Male
672972,search_page,2015-03-04,Desktop,Male
172428,search_page,2015-03-09,Mobile,Female
24543,home_page,2015-01-31,Desktop,Female
908214,home_page,2015-04-10,Desktop,Female
544645,search_page,2015-04-20,Desktop,Female
378794,search_page,2015-01-22,Mobile,Female
91415,home_page,2015-03-12,Mobile,Female
67511,home_page,2015-04-15,Mobile,Male
820250,home_page,2015-02-02,Desktop,Male
912421,search_page,2015-03-21,Desktop,Female
131443,search_page,2015-01-28,Desktop,Female
979962,home_page,2015-02-09,Desktop,Female
90797,search_page,2015-04-08,Desktop,Male
392280,home_page,2015-04-10,Desktop,Female
272618,search_page,2015-02-07,Desktop,Female
328229,search_page,2015-02-23,Mobile,Male
703468,search_page,2015-04-22,Desktop,Male
547013,home_page,2015-04-22,Desktop,Male
886830,home_page,2015-04-26,Mobile,Male
904467,home_page,2015-02-16,Desktop,Female
833277,search_page,2015-04-20,Desktop,Female
253846,search_page,2015-01-07,Desktop,Male
60906,home_page,2015-03-31,Desktop,Male
306094,home_page,2015-04-23,Desktop,Male
973676,payment_page,2015-02-18,Desktop,Male
805651,home_page,2015-02-26,Desktop,Female
869995,home_page,2015-04-09,Mobile,Male
455939,search_page,2015-01-18,Desktop,Male
426666,search_page,2015-01-06,Mobile,Female
120240,home_page,2015-03-08,Mobile,Male
558855,home_page,2015-02-08,Desktop,Male
878042,home_page,2015-04-24,Desktop,Female
945111,search_page,2015-04-16,Desktop,Male
559317,search_page,2015-04-09,Desktop,Male
810096,home_page,2015-01-03,Desktop,Male
132733,search_page,2015-01-21,Desktop,Female
331173,search_page,2015-01-02,Mobile,Female
778012,payment_page,2015-04-13,Desktop,Female
13830,payment_confirmation_page,2015-02-05,Desktop,Male
818511,search_page,2015-04-15,Desktop,Female
738449,home_page,2015-04-15,Desktop,Female
329734,search_page,2015-01-30,Desktop,Female
268036,search_page,2015-01-26,Mobile,Female
637331,search_page,2015-01-19,Desktop,Female
157570,payment_page,2015-02-05,Desktop,Male
565638,payment_page,2015-02-11,Mobile,Male
840658,home_page,2015-02-09,Desktop,Male
779950,payment_page,2015-02-28,Desktop,Male
83160,home_page,2015-03-27,Desktop,Female
409340,search_page,2015-04-14,Desktop,Female
56479,payment_page,2015-02-01,Mobile,Male
329355,search_page,2015-02-02,Mobile,Female
664850,search_page,2015-04-11,Desktop,Male
856910,home_page,2015-01-07,Desktop,Male
630845,home_page,2015-04-01,Mobile,Female
101517,home_page,2015-01-06,Desktop,Male
309610,home_page,2015-04-08,Desktop,Male
529353,home_page,2015-04-29,Mobile,Male
45788,home_page,2015-03-07,Mobile,Male
466504,search_page,2015-01-24,Mobile,Male
651024,home_page,2015-03-06,Desktop,Female
381015,home_page,2015-01-31,Desktop,Female
453782,home_page,2015-01-26,Desktop,Male
154901,home_page,2015-04-16,Mobile,Female
367855,search_page,2015-04-10,Mobile,Male
693741,home_page,2015-01-24,Desktop,Male
849287,payment_page,2015-03-31,Mobile,Male
64788,home_page,2015-01-15,Desktop,Male
43765,search_page,2015-04-17,Desktop,Female
530276,home_page,2015-03-08,Mobile,Male
637195,search_page,2015-01-25,Desktop,Female
617611,search_page,2015-02-15,Desktop,Female
483338,payment_page,2015-02-28,Desktop,Female
876865,home_page,2015-04-02,Mobile,Female
736064,search_page,2015-01-02,Desktop,Male
278044,search_page,2015-01-28,Mobile,Male
638904,search_page,2015-04-17,Desktop,Male
274217,home_page,2015-03-15,Mobile,Female
450295,search_page,2015-04-20,Desktop,Female
923672,home_page,2015-04-08,Desktop,Male
646886,search_page,2015-02-03,Desktop,Female
932875,search_page,2015-02-12,Mobile,Male
757079,home_page,2015-04-09,Mobile,Male
677449,home_page,2015-02-14,Desktop,Male
720462,home_page,2015-01-21,Desktop,Female
212709,search_page,2015-03-16,Desktop,Male
203300,search_page,2015-03-12,Mobile,Male
883965,search_page,2015-01-13,Mobile,Male
417482,search_page,2015-03-16,Mobile,Female
402299,home_page,2015-01-10,Desktop,Female
851044,search_page,2015-03-06,Desktop,Female
788652,search_page,2015-04-29,Desktop,Male
144119,home_page,2015-04-22,Desktop,Female
602028,search_page,2015-04-09,Desktop,Female
757574,search_page,2015-03-15,Desktop,Male
263284,search_page,2015-01-06,Mobile,Male
663509,search_page,2015-01-09,Mobile,Male
231614,home_page,2015-03-19,Mobile,Female
805491,home_page,2015-03-18,Desktop,Male
1982,home_page,2015-01-06,Desktop,Female
922514,home_page,2015-03-03,Mobile,Male
95078,home_page,2015-03-15,Desktop,Male
547125,home_page,2015-01-05,Desktop,Female
371896,home_page,2015-02-07,Desktop,Female
945112,search_page,2015-01-12,Desktop,Female
266126,search_page,2015-03-13,Desktop,Male
259647,home_page,2015-01-10,Mobile,Male
831908,home_page,2015-03-26,Desktop,Female
146880,home_page,2015-02-05,Desktop,Female
621659,home_page,2015-02-09,Desktop,Male
740711,home_page,2015-01-14,Desktop,Female
511923,home_page,2015-02-18,Desktop,Male
91674,home_page,2015-03-24,Mobile,Male
594086,search_page,2015-04-16,Desktop,Male
648742,search_page,2015-01-27,Desktop,Female
181183,home_page,2015-02-13,Desktop,Male
836298,search_page,2015-02-02,Mobile,Female
878160,search_page,2015-04-02,Desktop,Female
174342,home_page,2015-04-14,Mobile,Male
780988,search_page,2015-04-03,Desktop,Male
976396,search_page,2015-04-03,Mobile,Female
706752,search_page,2015-02-10,Desktop,Female
146964,search_page,2015-03-01,Desktop,Female
31984,payment_page,2015-01-28,Mobile,Female
580183,home_page,2015-03-23,Desktop,Male
471510,home_page,2015-02-21,Desktop,Female
527437,home_page,2015-04-25,Mobile,Male
208606,home_page,2015-01-20,Mobile,Male
983606,search_page,2015-04-17,Desktop,Female
689642,search_page,2015-01-03,Mobile,Female
215443,search_page,2015-02-14,Mobile,Female
497839,home_page,2015-04-09,Desktop,Male
137769,home_page,2015-01-19,Mobile,Male
2490,search_page,2015-01-12,Desktop,Male
386717,search_page,2015-04-29,Desktop,Male
835891,home_page,2015-03-20,Desktop,Male
130251,home_page,2015-03-03,Desktop,Female
522646,search_page,2015-01-22,Desktop,Male
155499,search_page,2015-03-15,Desktop,Female
129249,home_page,2015-01-24,Desktop,Female
155158,search_page,2015-04-29,Desktop,Male
551013,home_page,2015-04-28,Mobile,Female
401862,payment_page,2015-02-09,Desktop,Male
249442,home_page,2015-04-04,Desktop,Female
594145,search_page,2015-01-27,Desktop,Female
191729,payment_page,2015-02-10,Desktop,Male
746877,search_page,2015-03-17,Desktop,Female
430066,search_page,2015-02-23,Mobile,Female
23986,search_page,2015-03-25,Mobile,Male
741461,search_page,2015-01-17,Mobile,Male
390899,search_page,2015-02-18,Desktop,Female
682357,home_page,2015-03-05,Desktop,Female
422357,home_page,2015-04-29,Mobile,Male
982338,search_page,2015-01-06,Mobile,Male
860567,search_page,2015-02-17,Desktop,Female
158662,search_page,2015-01-26,Mobile,Male
348545,home_page,2015-03-20,Desktop,Male
206812,home_page,2015-01-07,Desktop,Female
34223,home_page,2015-03-13,Mobile,Female
570865,home_page,2015-03-13,Mobile,Female
868116,home_page,2015-03-23,Desktop,Female
484655,search_page,2015-03-10,Desktop,Female
419338,home_page,2015-03-28,Desktop,Male
410035,search_page,2015-02-12,Desktop,Male
834186,home_page,2015-03-19,Desktop,Male
791025,home_page,2015-02-01,Mobile,Male
616479,home_page,2015-02-17,Desktop,Female
386571,payment_page,2015-02-21,Mobile,Female
215625,search_page,2015-01-20,Mobile,Female
508550,search_page,2015-01-17,Desktop,Male
247658,search_page,2015-04-05,Desktop,Female
607036,search_page,2015-02-06,Mobile,Male
950879,search_page,2015-04-10,Desktop,Male
505203,search_page,2015-01-15,Mobile,Female
958030,home_page,2015-04-13,Mobile,Female
880982,search_page,2015-02-12,Desktop,Male
446347,payment_confirmation_page,2015-01-26,Mobile,Male
905532,home_page,2015-03-04,Desktop,Female
480722,search_page,2015-03-23,Desktop,Female
264657,home_page,2015-01-14,Desktop,Male
447785,home_page,2015-04-11,Mobile,Female
414277,home_page,2015-03-16,Desktop,Female
80454,search_page,2015-02-01,Desktop,Female
931437,search_page,2015-01-25,Mobile,Male
323887,search_page,2015-01-08,Mobile,Female
352405,home_page,2015-01-23,Desktop,Male
878185,home_page,2015-03-30,Mobile,Female
601427,home_page,2015-01-14,Desktop,Female
147044,search_page,2015-01-17,Desktop,Female
42591,payment_page,2015-01-31,Mobile,Male
989009,home_page,2015-01-09,Desktop,Female
74442,home_page,2015-04-23,Desktop,Male
221106,home_page,2015-03-19,Mobile,Male
417911,home_page,2015-03-30,Mobile,Female
157786,search_page,2015-03-30,Desktop,Female
28950,search_page,2015-02-13,Mobile,Male
559222,search_page,2015-03-28,Mobile,Female
967775,search_page,2015-03-29,Mobile,Male
155796,search_page,2015-02-07,Desktop,Male
761756,home_page,2015-02-10,Desktop,Female
217834,search_page,2015-02-06,Desktop,Female
568317,home_page,2015-04-03,Desktop,Male
724712,home_page,2015-02-21,Desktop,Female
529561,home_page,2015-03-13,Desktop,Male
98387,home_page,2015-04-18,Desktop,Male
344066,payment_page,2015-01-22,Mobile,Male
659009,home_page,2015-03-08,Mobile,Male
31142,home_page,2015-03-02,Mobile,Female
486208,home_page,2015-01-27,Desktop,Female
921745,home_page,2015-04-20,Desktop,Male
473741,home_page,2015-02-22,Desktop,Female
147723,home_page,2015-02-03,Desktop,Female
738177,home_page,2015-03-06,Desktop,Female
899502,home_page,2015-04-04,Desktop,Male
107135,search_page,2015-02-07,Desktop,Female
425257,search_page,2015-01-01,Desktop,Male
739662,home_page,2015-02-09,Desktop,Female
733389,home_page,2015-04-17,Desktop,Male
673108,home_page,2015-02-03,Mobile,Female
945846,search_page,2015-02-22,Mobile,Male
643588,home_page,2015-01-04,Desktop,Male
891553,home_page,2015-03-03,Mobile,Male
915104,search_page,2015-02-18,Desktop,Male
379518,search_page,2015-01-03,Desktop,Female
150762,home_page,2015-02-09,Desktop,Male
703586,home_page,2015-01-29,Desktop,Male
769241,home_page,2015-02-02,Desktop,Male
134051,home_page,2015-03-02,Desktop,Male
435945,home_page,2015-02-24,Mobile,Male
671441,search_page,2015-01-12,Mobile,Female
767964,search_page,2015-03-19,Desktop,Male
917392,home_page,2015-01-10,Mobile,Male
894524,payment_page,2015-04-12,Desktop,Male
831945,home_page,2015-02-20,Desktop,Male
844288,search_page,2015-03-19,Desktop,Male
652234,search_page,2015-04-03,Mobile,Female
